timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,congestion_level
01/01/2025 23:00,2,363,45.89,78,29,212,Sunny,31.13,68.41,0,Green,0
01/01/2025 23:05,2,398,39.51,109,27,274,Cloudy,31.26,67.48,0,Red,2
01/01/2025 23:10,2,366,40.43,83,33,225,Sunny,29.7,87.63,0,Yellow,2
01/01/2025 23:15,2,410,43.64,49,43,247,Cloudy,32.51,74.78,0,Red,2
01/01/2025 23:20,2,372,47.1,20,24,298,Sunny,31.13,64.27,0,Green,0
01/01/2025 23:25,2,363,41.87,27,26,306,Sunny,30.28,67.23,0,Red,2
01/01/2025 23:30,2,366,39.44,36,29,359,Sunny,32.03,80.56,0,Green,2
01/01/2025 23:35,2,425,41.17,85,27,352,Cloudy,29.11,62.64,0,Red,2
01/01/2025 23:40,2,395,39.48,97,23,264,Cloudy,30.87,55.18,0,Yellow,2
01/01/2025 23:45,2,378,42.86,105,20,281,Cloudy,32.21,55.92,0,Green,2
01/01/2025 23:50,2,413,38.56,80,27,346,Cloudy,30.87,52.71,0,Green,2
01/01/2025 23:55,2,379,45.72,36,22,264,Sunny,30.59,57.01,0,Green,0
02/01/2025 00:00,2,456,35.09,99,30,366,Cloudy,30.9,58.19,0,Red,2
02/01/2025 00:05,2,351,43.88,35,25,245,Rainy,29.31,83.85,0,Green,2
02/01/2025 00:10,2,390,39,55,25,337,Sunny,32.04,69.54,0,Green,2
02/01/2025 00:15,2,329,42.67,68,15,201,Cloudy,31.2,66.37,0,Green,2
02/01/2025 00:20,2,382,39.63,95,37,280,Rainy,31.06,55.57,0,Green,2
02/01/2025 00:25,2,316,46.41,48,25,278,Cloudy,31.06,68.57,0,Green,0
02/01/2025 00:30,2,437,40.89,114,36,300,Sunny,31.35,52.63,0,Red,2
02/01/2025 00:35,2,438,39.76,85,39,346,Sunny,31.99,66.31,0,Yellow,2
02/01/2025 00:40,2,439,37.72,58,27,382,Sunny,31.29,90.64,0,Red,2
02/01/2025 00:45,2,401,40.35,89,23,340,Sunny,29.99,76.64,0,Green,2
02/01/2025 00:50,2,356,44.89,102,23,279,Rainy,31.93,67.9,0,Yellow,2
02/01/2025 00:55,2,359,44.79,63,19,261,Sunny,31.86,76.98,0,Red,2
02/01/2025 01:00,2,476,28.1,75,29,364,Cloudy,31.57,64.78,0,Green,2
02/01/2025 01:05,2,471,35.59,104,34,392,Sunny,32.44,61.99,0,Yellow,2
02/01/2025 01:10,2,406,39.02,46,26,325,Cloudy,31.4,87.04,0,Red,2
02/01/2025 01:15,2,374,43.3,55,30,270,Rainy,32.49,58.58,0,Red,2
02/01/2025 01:20,2,468,36.38,79,35,281,Sunny,32.79,66.46,0,Green,2
02/01/2025 01:25,2,365,43.89,42,21,209,Sunny,31.97,73.06,0,Yellow,2
02/01/2025 01:30,2,411,36.19,84,31,299,Sunny,30.64,60.64,0,Red,2
02/01/2025 01:35,2,467,37.4,84,30,412,Cloudy,31.26,76.51,0,Red,2
02/01/2025 01:40,2,358,44.79,41,31,234,Rainy,32.63,66.93,1,Red,2
02/01/2025 01:45,2,441,33.5,89,30,296,Cloudy,29.9,76.64,0,Green,2
02/01/2025 01:50,2,426,46.24,63,23,346,Cloudy,31.01,75.86,0,Red,0
02/01/2025 01:55,2,398,43.67,52,18,322,Sunny,31.07,67.57,0,Red,2
02/01/2025 02:00,2,350,42.48,66,21,290,Cloudy,30.55,87.11,0,Red,2
02/01/2025 02:05,2,363,39.32,62,34,213,Cloudy,32.29,63.35,0,Green,2
02/01/2025 02:10,2,414,38.75,89,24,397,Sunny,31.8,83.49,0,Green,2
02/01/2025 02:15,2,328,43.81,60,31,247,Sunny,30.71,81.75,0,Green,2
02/01/2025 02:20,2,406,40.99,60,34,273,Sunny,32.03,87.71,0,Green,2
02/01/2025 02:25,2,427,43.15,81,24,337,Sunny,31.28,71.74,0,Green,2
02/01/2025 02:30,2,449,36.1,79,35,313,Sunny,30.55,62.11,0,Red,2
02/01/2025 02:35,2,330,45.18,43,21,247,Sunny,30.73,90.77,0,Yellow,0
02/01/2025 02:40,2,465,32.83,73,28,373,Cloudy,31.88,66.65,0,Red,2
02/01/2025 02:45,2,484,34.52,94,30,401,Sunny,32.39,61.86,0,Green,2
02/01/2025 02:50,2,420,40.1,77,27,307,Sunny,30.97,68.1,0,Red,2
02/01/2025 02:55,2,348,44.66,72,26,244,Sunny,32,60.18,0,Yellow,2
02/01/2025 03:00,2,384,38.49,61,24,247,Cloudy,33.04,75.26,0,Red,2
02/01/2025 03:05,2,398,38.73,70,28,258,Rainy,30.21,63.94,0,Yellow,2
02/01/2025 03:10,2,414,43.64,123,25,393,Cloudy,31.83,67.13,0,Red,2
02/01/2025 03:15,2,402,43.36,71,30,350,Sunny,32.31,79.68,0,Red,2
02/01/2025 03:20,2,415,39.85,78,22,312,Sunny,31.38,76.24,0,Green,2
02/01/2025 03:25,2,396,33.45,86,28,267,Rainy,32.72,70.16,0,Green,2
02/01/2025 03:30,2,414,46.8,99,30,315,Sunny,33.69,71.71,0,Yellow,0
02/01/2025 03:35,2,378,41.02,43,33,296,Cloudy,31.83,70.12,0,Green,2
02/01/2025 03:40,2,384,39.84,76,22,292,Sunny,31.26,65.69,0,Red,2
02/01/2025 03:45,2,372,39.81,76,25,233,Cloudy,32.48,69.97,0,Yellow,2
02/01/2025 03:50,2,497,36.27,92,38,373,Cloudy,32.35,74.91,0,Green,2
02/01/2025 03:55,2,474,37.43,51,33,312,Sunny,28.99,68.74,0,Yellow,2
02/01/2025 04:00,2,440,40.82,77,38,323,Rainy,31.51,74.2,0,Red,2
02/01/2025 04:05,2,479,33.27,84,22,347,Cloudy,31.12,61.63,0,Yellow,2
02/01/2025 04:10,2,452,36.43,82,38,370,Cloudy,31.92,63.96,0,Yellow,2
02/01/2025 04:15,2,421,45,73,31,368,Sunny,31.33,62.66,0,Green,2
02/01/2025 04:20,2,337,43.8,64,32,205,Sunny,31.44,64.35,0,Green,2
02/01/2025 04:25,2,399,39.5,71,17,356,Sunny,30.67,82.87,0,Red,2
02/01/2025 04:30,2,396,37.37,65,29,278,Cloudy,32.27,77.26,0,Green,2
02/01/2025 04:35,2,356,43.71,62,25,262,Sunny,33.2,59.23,0,Red,2
02/01/2025 04:40,2,338,46.17,22,23,267,Cloudy,30.7,74.37,0,Red,0
02/01/2025 04:45,2,437,40.75,63,27,331,Cloudy,30.15,66.09,0,Red,2
02/01/2025 04:50,2,429,37.77,116,30,356,Cloudy,31.57,63.18,0,Green,2
02/01/2025 04:55,2,354,43.36,60,26,254,Sunny,31.53,55.14,1,Red,2
02/01/2025 05:00,2,436,43.19,75,25,354,Rainy,32.73,79.72,0,Green,2
02/01/2025 05:05,2,531,36.62,110,37,419,Rainy,30.33,56.36,0,Green,2
02/01/2025 05:10,2,429,36.15,47,27,324,Sunny,31.03,69.48,0,Yellow,2
02/01/2025 05:15,2,482,28.25,103,30,365,Sunny,29.42,60.54,0,Yellow,2
02/01/2025 05:20,2,464,37.68,86,32,495,Sunny,32.95,77.76,0,Red,2
02/01/2025 05:25,2,499,37.44,72,37,312,Cloudy,31.83,66.66,0,Green,2
02/01/2025 05:30,2,430,35.18,75,27,222,Rainy,31.12,68.66,0,Green,2
02/01/2025 05:35,2,478,36.06,57,36,307,Cloudy,30.27,68.99,0,Yellow,2
02/01/2025 05:40,2,482,35.1,120,43,347,Rainy,30.36,73.03,0,Red,2
02/01/2025 05:45,2,485,36.05,97,37,373,Rainy,32.01,70.13,0,Yellow,2
02/01/2025 05:50,2,477,34.48,133,35,302,Sunny,30.49,69.57,0,Green,2
02/01/2025 05:55,2,491,39.32,95,42,358,Rainy,31.71,64.82,0,Red,2
02/01/2025 06:00,2,767,22.09,121,49,536,Sunny,33.65,54.25,0,Green,2
02/01/2025 06:05,2,785,18.08,134,59,588,Rainy,31.26,58.81,0,Green,2
02/01/2025 06:10,2,625,31.47,115,41,569,Sunny,30.65,77.18,0,Red,1
02/01/2025 06:15,2,541,29.13,105,41,409,Sunny,32,66.94,0,Red,2
02/01/2025 06:20,2,687,29.49,128,43,579,Cloudy,30.4,63.36,0,Green,1
02/01/2025 06:25,2,666,29.63,136,48,486,Cloudy,33.35,55.94,0,Red,1
02/01/2025 06:30,2,710,28.64,137,42,457,Rainy,33.04,52.8,0,Yellow,1
02/01/2025 06:35,2,671,25.94,136,54,463,Cloudy,31.47,62.97,0,Red,1
02/01/2025 06:40,2,660,25.49,112,43,541,Sunny,30.74,78.88,0,Yellow,1
02/01/2025 06:45,2,713,24.55,159,51,559,Rainy,31.22,64.43,0,Yellow,2
02/01/2025 06:50,2,720,23.7,131,47,544,Sunny,31.35,74,0,Yellow,2
02/01/2025 06:55,2,588,28.63,101,40,428,Sunny,32.04,63.97,0,Yellow,2
02/01/2025 07:00,2,904,13.12,166,68,640,Sunny,32.7,76.39,0,Green,2
02/01/2025 07:05,2,939,11.91,167,59,683,Rainy,30.62,66.48,0,Red,2
02/01/2025 07:10,2,950,10,176,66,668,Sunny,32.67,57.68,0,Red,2
02/01/2025 07:15,2,933,15.34,162,60,697,Sunny,32.29,67.31,0,Green,2
02/01/2025 07:20,2,966,11.5,189,70,775,Sunny,31.16,88.34,0,Green,2
02/01/2025 07:25,2,994,10,168,67,754,Sunny,30.59,87.9,0,Red,2
02/01/2025 07:30,2,1031,10,181,70,780,Sunny,31.8,74.87,1,Red,2
02/01/2025 07:35,2,974,10,175,70,776,Sunny,30.62,68.63,0,Red,2
02/01/2025 07:40,2,902,20.68,167,66,582,Sunny,32.71,73.04,0,Green,2
02/01/2025 07:45,2,937,11.23,149,66,648,Sunny,30.57,73.17,0,Green,2
02/01/2025 07:50,2,941,14.76,145,62,716,Cloudy,32.24,69.6,0,Red,2
02/01/2025 07:55,2,970,11.94,117,62,692,Cloudy,31.62,74.41,0,Green,2
02/01/2025 08:00,2,1119,10,236,73,801,Sunny,31.14,72.08,0,Yellow,2
02/01/2025 08:05,2,1202,10,198,85,936,Sunny,31.6,66.84,0,Yellow,2
02/01/2025 08:10,2,1076,10,200,66,845,Sunny,32.79,58.05,0,Green,2
02/01/2025 08:15,2,1119,10,225,76,888,Sunny,30.52,65.4,0,Green,2
02/01/2025 08:20,2,1217,10,225,75,848,Cloudy,31.31,78,0,Red,2
02/01/2025 08:25,2,1070,10,226,74,803,Cloudy,30.97,69.69,0,Green,2
02/01/2025 08:30,2,1107,10.12,201,73,910,Sunny,31.69,73,0,Green,2
02/01/2025 08:35,2,1052,10,220,69,785,Rainy,31.04,67.17,0,Green,2
02/01/2025 08:40,2,1104,10,166,70,805,Sunny,29.97,59.4,0,Green,2
02/01/2025 08:45,2,1060,10,197,73,744,Cloudy,30.68,67.61,0,Green,2
02/01/2025 08:50,2,1152,10,214,85,893,Cloudy,33.38,59.78,0,Yellow,2
02/01/2025 08:55,2,1107,10,198,76,821,Sunny,31.99,59.14,0,Red,2
02/01/2025 09:00,2,898,20.45,216,61,657,Cloudy,31.96,82.06,0,Green,2
02/01/2025 09:05,2,987,10,197,73,673,Cloudy,31.47,65.8,0,Yellow,2
02/01/2025 09:10,2,954,13.43,179,61,577,Sunny,31.7,62.59,0,Green,2
02/01/2025 09:15,2,992,10.61,160,65,740,Sunny,31.33,86.18,0,Red,2
02/01/2025 09:20,2,887,12.67,138,63,616,Sunny,32.29,78.15,0,Green,2
02/01/2025 09:25,2,963,19.09,181,66,764,Sunny,31.87,66.28,0,Yellow,2
02/01/2025 09:30,2,983,14.9,189,63,790,Sunny,30.6,74.28,0,Red,2
02/01/2025 09:35,2,923,14.37,197,54,689,Sunny,32.03,67.64,0,Green,2
02/01/2025 09:40,2,882,20.64,169,58,641,Sunny,29.32,63.07,0,Green,2
02/01/2025 09:45,2,943,16.48,169,76,712,Rainy,32.2,74.75,0,Green,2
02/01/2025 09:50,2,1006,10,166,69,708,Sunny,30.38,66.76,0,Red,2
02/01/2025 09:55,2,1001,10.91,149,67,774,Cloudy,31.69,70.75,0,Green,2
02/01/2025 10:00,2,636,32.73,139,37,465,Sunny,30.6,80.21,0,Yellow,1
02/01/2025 10:05,2,593,27.49,106,49,447,Cloudy,31.8,79.11,0,Green,2
02/01/2025 10:10,2,635,33.22,102,41,494,Sunny,32.38,64.5,0,Red,1
02/01/2025 10:15,2,634,27.62,99,47,491,Cloudy,33.31,74.86,0,Green,1
02/01/2025 10:20,2,679,30.58,128,46,430,Sunny,30.27,58.72,0,Green,1
02/01/2025 10:25,2,652,27.37,109,40,522,Cloudy,32.79,74.5,0,Yellow,1
02/01/2025 10:30,2,619,30.02,118,35,471,Cloudy,31.95,71.48,0,Green,1
02/01/2025 10:35,2,712,24.26,89,48,524,Sunny,31.37,73.79,0,Red,2
02/01/2025 10:40,2,664,25.18,85,46,495,Rainy,32.58,67.03,0,Red,1
02/01/2025 10:45,2,679,25.23,117,41,534,Sunny,31.59,90.84,0,Green,1
02/01/2025 10:50,2,571,35.57,110,40,392,Rainy,32.55,60.99,0,Green,2
02/01/2025 10:55,2,536,26.24,121,33,453,Cloudy,30.84,79.72,0,Green,2
02/01/2025 11:00,2,401,36.18,74,23,328,Cloudy,31.21,59.68,0,Red,2
02/01/2025 11:05,2,449,35.33,87,35,382,Sunny,32.79,75.04,0,Red,2
02/01/2025 11:10,2,502,31.63,98,30,431,Sunny,33.33,75.76,0,Red,2
02/01/2025 11:15,2,356,46.69,53,26,262,Cloudy,31.82,70.55,0,Red,0
02/01/2025 11:20,2,553,36.1,101,37,335,Rainy,29.07,65.05,0,Red,2
02/01/2025 11:25,2,482,37.66,86,30,399,Sunny,31.66,71.41,0,Red,2
02/01/2025 11:30,2,541,30.99,66,37,412,Cloudy,31.89,72.67,0,Green,2
02/01/2025 11:35,2,429,42.53,96,33,241,Cloudy,31.63,87.9,0,Yellow,2
02/01/2025 11:40,2,499,30.28,65,30,385,Sunny,32.21,61.28,0,Yellow,2
02/01/2025 11:45,2,478,42.52,58,38,395,Sunny,31.4,64.44,0,Yellow,2
02/01/2025 11:50,2,514,32.21,84,44,364,Sunny,32.72,72.85,0,Green,2
02/01/2025 11:55,2,462,36.11,107,28,369,Cloudy,30.71,67.44,0,Green,2
02/01/2025 12:00,2,437,36.82,47,27,314,Cloudy,33.12,69,0,Yellow,2
02/01/2025 12:05,2,469,33.32,74,30,382,Sunny,33.44,80.7,0,Red,2
02/01/2025 12:10,2,381,46.69,64,26,246,Rainy,30.98,50,0,Red,0
02/01/2025 12:15,2,426,41.05,103,24,246,Sunny,30.98,64.02,0,Green,2
02/01/2025 12:20,2,319,47.66,54,31,226,Cloudy,32.31,52.58,0,Red,0
02/01/2025 12:25,2,449,33.86,80,27,286,Cloudy,30.71,58.04,0,Green,2
02/01/2025 12:30,2,511,34.95,82,40,375,Sunny,31.41,94.05,0,Red,2
02/01/2025 12:35,2,351,43.97,50,21,252,Rainy,33.01,75.98,0,Red,2
02/01/2025 12:40,2,409,40.33,55,32,292,Sunny,32.65,79.52,0,Green,2
02/01/2025 12:45,2,458,33.61,68,35,329,Sunny,33.9,69.19,0,Green,2
02/01/2025 12:50,2,415,42.44,70,27,301,Rainy,32.09,77.59,0,Red,2
02/01/2025 12:55,2,422,39.24,70,33,301,Sunny,31.31,52.33,0,Red,2
02/01/2025 13:00,2,394,37.4,80,32,318,Sunny,31.98,80.38,0,Red,2
02/01/2025 13:05,2,392,34.8,63,20,249,Rainy,31.78,61.8,0,Red,2
02/01/2025 13:10,2,409,41.33,51,33,275,Sunny,31.8,64.69,0,Green,2
02/01/2025 13:15,2,416,46.54,72,38,317,Sunny,31.91,75.05,0,Yellow,0
02/01/2025 13:20,2,355,39.2,49,21,275,Cloudy,31.01,73.16,0,Red,2
02/01/2025 13:25,2,410,39.97,71,32,346,Sunny,32.23,70.85,0,Green,2
02/01/2025 13:30,2,492,38.7,113,35,405,Rainy,30.54,56.37,0,Yellow,2
02/01/2025 13:35,2,393,36.53,88,33,271,Sunny,31.24,71,0,Red,2
02/01/2025 13:40,2,352,40.94,72,25,268,Rainy,31.84,79.61,0,Red,2
02/01/2025 13:45,2,406,37.09,33,29,322,Sunny,29.7,64.68,1,Red,2
02/01/2025 13:50,2,378,44.03,55,26,225,Cloudy,32.73,83.15,0,Green,2
02/01/2025 13:55,2,347,46.61,58,18,206,Sunny,29.91,61.27,0,Green,0
02/01/2025 14:00,2,480,36.44,81,30,327,Sunny,32.64,70.07,0,Red,2
02/01/2025 14:05,2,438,35.56,74,32,370,Cloudy,30.68,85.35,0,Green,2
02/01/2025 14:10,2,442,36.54,79,40,268,Rainy,31.57,63.19,0,Red,2
02/01/2025 14:15,2,481,34.03,103,30,287,Sunny,32.5,80.54,0,Green,2
02/01/2025 14:20,2,397,37.21,74,36,264,Cloudy,34.18,89.75,0,Yellow,2
02/01/2025 14:25,2,386,40.35,78,25,241,Rainy,32.1,71.71,0,Red,2
02/01/2025 14:30,2,507,36.35,96,39,383,Sunny,30.01,64.73,0,Yellow,2
02/01/2025 14:35,2,377,42.6,71,29,221,Sunny,32.95,62.27,0,Green,2
02/01/2025 14:40,2,425,38.72,46,37,290,Sunny,31.77,83.05,0,Yellow,2
02/01/2025 14:45,2,383,40.98,77,26,294,Sunny,32.07,82.77,0,Green,2
02/01/2025 14:50,2,449,37.28,74,32,363,Rainy,32.56,84.49,0,Yellow,2
02/01/2025 14:55,2,495,31.34,118,27,435,Sunny,29.78,69.67,0,Red,2
02/01/2025 15:00,2,663,27.32,114,42,493,Cloudy,32.02,80.38,0,Red,1
02/01/2025 15:05,2,777,19.39,141,55,574,Sunny,31.61,69.51,0,Red,2
02/01/2025 15:10,2,711,20.36,136,54,493,Cloudy,33.24,61.17,0,Green,2
02/01/2025 15:15,2,610,30.56,135,45,424,Rainy,32.75,81.24,0,Yellow,1
02/01/2025 15:20,2,597,28.28,148,43,440,Cloudy,30.4,86.34,0,Red,2
02/01/2025 15:25,2,792,21.04,143,56,582,Sunny,33.29,59.79,0,Red,2
02/01/2025 15:30,2,710,27.01,111,41,537,Rainy,32.48,59.61,0,Green,1
02/01/2025 15:35,2,686,22.8,152,44,518,Sunny,30.49,70.4,0,Green,2
02/01/2025 15:40,2,661,27.21,110,44,469,Rainy,32.1,79.56,0,Green,1
02/01/2025 15:45,2,671,21.01,135,39,478,Cloudy,33.08,58.66,0,Green,2
02/01/2025 15:50,2,583,35.43,133,29,487,Cloudy,30.83,72.27,0,Green,2
02/01/2025 15:55,2,665,22.65,108,37,512,Sunny,33.43,64.1,0,Red,2
02/01/2025 16:00,2,948,11.02,213,69,662,Sunny,30.54,77.01,0,Red,2
02/01/2025 16:05,2,899,19.02,147,56,705,Sunny,31.27,62.02,1,Green,2
02/01/2025 16:10,2,918,13.38,139,62,685,Cloudy,31.12,77.72,0,Red,2
02/01/2025 16:15,2,1020,10,178,72,801,Sunny,33.44,68.42,0,Green,2
02/01/2025 16:20,2,938,15.19,177,66,677,Rainy,31.58,60.63,0,Red,2
02/01/2025 16:25,2,1048,10,194,73,798,Sunny,30.91,70.64,0,Red,2
02/01/2025 16:30,2,858,15.19,165,60,708,Sunny,32.52,50.62,0,Green,2
02/01/2025 16:35,2,919,12.47,157,61,693,Cloudy,32.74,64.41,0,Red,2
02/01/2025 16:40,2,867,15.3,142,61,764,Cloudy,32.75,73.37,0,Green,2
02/01/2025 16:45,2,884,15.14,171,59,648,Cloudy,31.81,52.28,0,Green,2
02/01/2025 16:50,2,903,10,144,59,682,Cloudy,32.34,50,0,Red,2
02/01/2025 16:55,2,960,11.41,188,64,638,Rainy,31.44,50,0,Green,2
02/01/2025 17:00,2,1113,10,218,75,811,Rainy,33.77,83.27,0,Green,2
02/01/2025 17:05,2,1066,10,213,67,784,Cloudy,33.24,69.23,0,Yellow,2
02/01/2025 17:10,2,988,10,153,71,675,Rainy,33.19,64.68,0,Green,2
02/01/2025 17:15,2,1173,10,255,84,909,Sunny,32.9,79.45,0,Red,2
02/01/2025 17:20,2,1085,10,219,83,910,Sunny,32.63,65.96,0,Yellow,2
02/01/2025 17:25,2,1044,11.4,188,77,796,Rainy,30.87,72.68,0,Red,2
02/01/2025 17:30,2,1113,10,220,71,843,Cloudy,32.75,70.26,0,Yellow,2
02/01/2025 17:35,2,1110,10,226,81,772,Sunny,32.23,65.29,0,Green,2
02/01/2025 17:40,2,1083,10,165,73,796,Sunny,33.39,72.94,0,Red,2
02/01/2025 17:45,2,1107,10,205,76,875,Sunny,32.93,77.73,0,Red,2
02/01/2025 17:50,2,1042,10,187,70,845,Cloudy,32.68,68.15,0,Red,2
02/01/2025 17:55,2,1137,10,192,79,876,Cloudy,30.45,65.39,0,Green,2
02/01/2025 18:00,2,895,13.82,139,58,640,Sunny,32.05,66.57,0,Green,2
02/01/2025 18:05,2,914,14.92,157,58,730,Sunny,31.58,50,0,Green,2
02/01/2025 18:10,2,977,14.83,164,76,779,Sunny,32.39,72.83,0,Red,2
02/01/2025 18:15,2,1005,10.72,157,63,686,Rainy,31.73,57.91,0,Red,2
02/01/2025 18:20,2,1024,10,190,75,740,Sunny,31.87,76.3,0,Green,2
02/01/2025 18:25,2,997,10,158,70,723,Cloudy,32.61,69.1,0,Yellow,2
02/01/2025 18:30,2,928,17.18,174,70,727,Cloudy,31.72,71.05,0,Red,2
02/01/2025 18:35,2,868,17.57,116,61,637,Rainy,32.28,77,0,Green,2
02/01/2025 18:40,2,1015,10,171,64,780,Cloudy,30.64,60.73,0,Red,2
02/01/2025 18:45,2,1013,10,187,78,718,Rainy,31.33,73.69,0,Red,2
02/01/2025 18:50,2,911,17.99,149,59,688,Sunny,32.82,72.68,0,Green,2
02/01/2025 18:55,2,991,15.43,150,68,616,Sunny,30.94,68.15,0,Green,2
02/01/2025 19:00,2,640,31.74,87,38,484,Rainy,33.42,60.72,0,Yellow,1
02/01/2025 19:05,2,732,27.7,158,53,497,Rainy,33.15,75.95,0,Yellow,1
02/01/2025 19:10,2,631,27.34,114,45,478,Rainy,31.91,77.03,0,Green,1
02/01/2025 19:15,2,756,20.68,153,54,596,Cloudy,35.18,71.14,0,Green,2
02/01/2025 19:20,2,696,24.69,165,42,499,Cloudy,33.43,59.3,0,Yellow,2
02/01/2025 19:25,2,747,22.75,128,46,606,Sunny,31.24,64.73,0,Red,2
02/01/2025 19:30,2,634,32.58,128,49,485,Sunny,32.94,69.4,0,Red,1
02/01/2025 19:35,2,677,29.61,117,46,480,Cloudy,32.26,76.88,0,Red,1
02/01/2025 19:40,2,609,31.16,101,46,485,Cloudy,31.42,54.17,0,Green,1
02/01/2025 19:45,2,699,20.72,145,54,545,Sunny,31.13,64.36,0,Yellow,2
02/01/2025 19:50,2,702,19.81,144,47,445,Cloudy,33.2,65.97,0,Green,2
02/01/2025 19:55,2,777,21.85,151,55,568,Cloudy,31.61,69.17,0,Red,2
02/01/2025 20:00,2,497,37.75,111,33,379,Rainy,32.11,56.99,0,Red,2
02/01/2025 20:05,2,509,34.26,79,47,291,Sunny,31.3,67.82,0,Red,2
02/01/2025 20:10,2,450,43.23,56,31,300,Sunny,31.47,66.9,0,Red,2
02/01/2025 20:15,2,500,31.71,126,32,403,Rainy,32.1,59.62,0,Red,2
02/01/2025 20:20,2,454,33.64,47,29,315,Sunny,32.61,68.82,0,Yellow,2
02/01/2025 20:25,2,479,34.03,114,40,289,Cloudy,29.64,64.59,0,Red,2
02/01/2025 20:30,2,482,33.77,76,41,308,Sunny,32.25,74.96,0,Red,2
02/01/2025 20:35,2,456,38.77,30,32,356,Rainy,31.49,61.15,0,Red,2
02/01/2025 20:40,2,476,34.89,81,36,334,Sunny,33.64,70.9,0,Red,2
02/01/2025 20:45,2,455,32.61,70,37,291,Sunny,35.18,61.92,0,Green,2
02/01/2025 20:50,2,454,39.94,76,20,296,Sunny,31.89,64,0,Green,2
02/01/2025 20:55,2,527,28.34,94,41,402,Sunny,30.53,72.97,0,Yellow,2
02/01/2025 21:00,2,421,35.71,49,27,342,Cloudy,32.37,72.35,0,Yellow,2
02/01/2025 21:05,2,430,33.62,123,24,312,Cloudy,32.05,65.83,0,Green,2
02/01/2025 21:10,2,339,43.62,45,11,271,Cloudy,34.23,67.31,0,Yellow,2
02/01/2025 21:15,2,433,38.86,80,29,366,Cloudy,33.93,55.46,0,Red,2
02/01/2025 21:20,2,439,43.78,88,24,354,Rainy,33.13,84.03,0,Yellow,2
02/01/2025 21:25,2,392,43.1,89,25,243,Sunny,31.68,76.87,0,Red,2
02/01/2025 21:30,2,517,38.47,83,33,382,Rainy,32.95,76.51,0,Red,2
02/01/2025 21:35,2,298,45.95,54,22,260,Cloudy,32.54,54.05,0,Yellow,0
02/01/2025 21:40,2,452,34.47,53,37,407,Cloudy,32.52,64.05,0,Red,2
02/01/2025 21:45,2,448,37.96,58,31,366,Cloudy,30.72,66.65,0,Red,2
02/01/2025 21:50,2,439,39.78,98,31,349,Sunny,33.34,50.69,0,Green,2
02/01/2025 21:55,2,421,41.03,62,18,331,Cloudy,32.39,78.9,0,Yellow,2
02/01/2025 22:00,2,428,37.14,39,25,336,Cloudy,32.19,84.54,0,Green,2
02/01/2025 22:05,2,444,39.23,104,24,297,Rainy,31.69,90.62,0,Red,2
02/01/2025 22:10,2,365,38.95,53,27,204,Cloudy,31.5,59.54,0,Green,2
02/01/2025 22:15,2,416,36.05,51,24,274,Cloudy,32.61,71.17,0,Red,2
02/01/2025 22:20,2,392,37.04,57,25,296,Sunny,30.55,83.23,0,Green,2
02/01/2025 22:25,2,346,42.74,66,20,227,Cloudy,33.09,67.46,0,Red,2
02/01/2025 22:30,2,437,34.61,102,24,301,Sunny,31.25,64.33,1,Green,2
02/01/2025 22:35,2,373,40.07,79,34,283,Cloudy,30.25,51.34,0,Red,2
02/01/2025 22:40,2,326,46.39,44,20,238,Sunny,34.13,81.33,0,Green,0
02/01/2025 22:45,2,374,38.19,87,19,272,Cloudy,31.46,69.81,0,Red,2
02/01/2025 22:50,2,361,40.42,73,29,274,Rainy,31.6,62.71,0,Yellow,2
02/01/2025 22:55,2,452,37.58,93,29,356,Cloudy,33.46,72.84,0,Green,2
02/01/2025 23:00,2,407,40.35,37,33,276,Sunny,34.18,71.53,0,Yellow,2
02/01/2025 23:05,2,469,35.04,92,34,306,Sunny,30.79,71.68,0,Red,2
02/01/2025 23:10,2,366,44.02,79,17,259,Cloudy,31.37,67.83,0,Green,2
02/01/2025 23:15,2,443,39.58,84,36,334,Rainy,31.45,86.22,0,Red,2
02/01/2025 23:20,2,542,36.32,103,41,390,Cloudy,33.27,68.66,0,Red,2
02/01/2025 23:25,2,417,38.86,73,24,299,Cloudy,33.98,86.19,0,Green,2
02/01/2025 23:30,2,443,36.3,90,39,402,Sunny,31.26,75.64,0,Yellow,2
02/01/2025 23:35,2,434,36.21,54,28,357,Cloudy,33.76,73.51,0,Red,2
02/01/2025 23:40,2,328,44.47,65,18,235,Sunny,31.64,68.87,0,Green,2
02/01/2025 23:45,2,429,37.4,76,40,243,Cloudy,32.69,79.74,0,Yellow,2
02/01/2025 23:50,2,415,37.52,73,22,317,Sunny,31.08,71.13,0,Green,2
02/01/2025 23:55,2,387,39.3,28,28,293,Rainy,32.23,60.68,0,Red,2
03/01/2025 00:00,2,355,40.16,49,32,223,Rainy,32.25,60.35,0,Green,2
03/01/2025 00:05,2,434,38.86,81,27,363,Cloudy,32.05,74.22,0,Green,2
03/01/2025 00:10,2,351,38.19,76,23,266,Rainy,32.75,60.93,0,Yellow,2
03/01/2025 00:15,2,506,35.57,81,28,383,Cloudy,31.36,69.38,0,Green,2
03/01/2025 00:20,2,405,41.74,78,31,314,Rainy,31.49,80.57,0,Red,2
